x-axis,1,2
second,Volt,Volt
-10.00000E-03,-6.52010E-03,+83.70100E-03
-9.99000E-03,-6.52010E-03,+83.70100E-03
-9.98000E-03,-2.50000E-03,+102.54522E-03
-9.97000E-03,-741.21E-06,+72.39447E-03
-9.96000E-03,-2.50000E-03,+82.44472E-03
-9.95000E-03,-2.50000E-03,+72.39447E-03
-9.94000E-03,-2.50000E-03,+63.60050E-03
-9.93000E-03,-4.51005E-03,+72.39447E-03
-9.92000E-03,-2.50000E-03,+83.70100E-03
-9.91000E-03,-6.52010E-03,+92.49497E-03
-9.90000E-03,-6.52010E-03,+63.60050E-03
-9.89000E-03,-6.52010E-03,+72.39447E-03
-9.88000E-03,-6.26884E-03,+63.60050E-03
-9.87000E-03,-2.50000E-03,+82.44472E-03
-9.86000E-03,+1.26884E-03,+83.70100E-03
-9.85000E-03,-2.50000E-03,+52.29397E-03
-9.84000E-03,+1.52010E-03,+63.60050E-03
-9.83000E-03,-741.21E-06,+73.65075E-03
-9.82000E-03,+1.52010E-03,+102.54522E-03
-9.81000E-03,-489.95E-06,+93.75125E-03
-9.80000E-03,-2.50000E-03,+63.60050E-03
-9.79000E-03,-2.50000E-03,+63.60050E-03
-9.78000E-03,+1.52010E-03,+43.50000E-03
-9.77000E-03,-2.50000E-03,+53.55025E-03
-9.76000E-03,-2.50000E-03,+63.60050E-03
-9.75000E-03,-741.21E-06,+83.70100E-03
-9.74000E-03,-2.50000E-03,+63.60050E-03
-9.73000E-03,-4.51005E-03,+43.50000E-03
-9.72000E-03,-2.50000E-03,+102.54522E-03
-9.71000E-03,-2.50000E-03,+83.70100E-03
-9.70000E-03,-2.50000E-03,+63.60050E-03
-9.69000E-03,-2.50000E-03,+72.39447E-03
-9.68000E-03,-2.50000E-03,+102.54522E-03
-9.67000E-03,-2.50000E-03,+93.75125E-03
-9.66000E-03,-6.26884E-03,+63.60050E-03
-9.65000E-03,-4.51005E-03,+72.39447E-03
-9.64000E-03,-2.50000E-03,+63.60050E-03
-9.63000E-03,-2.50000E-03,+83.70100E-03
-9.62000E-03,-6.52010E-03,+82.44472E-03
-9.61000E-03,-2.50000E-03,+72.39447E-03
-9.60000E-03,-6.52010E-03,+43.50000E-03
-9.59000E-03,-6.52010E-03,+63.60050E-03
-9.58000E-03,-2.50000E-03,+63.60050E-03
-9.57000E-03,-2.50000E-03,+82.44472E-03
-9.56000E-03,-2.50000E-03,+83.70100E-03
-9.55000E-03,-2.50000E-03,+93.75125E-03
-9.54000E-03,-2.50000E-03,+63.60050E-03
